[-4.7683770389994606e-05, 0.2275741547346115, 2.4437081813812256, -0.9598313570022583, -1.4311821360024624e-05, -0.06981316953897476] 
[-4.7259301936719567e-05, 0.2276313304901123, 2.4437217712402344, -0.9598218202590942, -1.4548954823112581e-05, -0.06981316953897476] 
[-4.9006550398189574e-05, 0.22768297791481018, 2.4437389373779297, -0.9598152041435242, -1.5480820366065018e-05, -0.06981316953897476] 
[-5.409475488704629e-05, 0.22773367166519165, 2.4437499046325684, -0.9598107933998108, -1.787697328836657e-05, -0.06981316953897476] 
[-4.9564750952413306e-05, 0.22777755558490753, 2.4437639713287354, -0.9598003625869751, -1.9300347048556432e-05, -0.06981316953897476] 
[-5.202477768762037e-05, 0.22781597077846527, 2.443779945373535, -0.9597893357276917, -2.049274553428404e-05, -0.06981316953897476] 
[-5.4592321248492226e-05, 0.2278544306755066, 2.443794012069702, -0.9597830772399902, -2.1210656996117905e-05, -0.06981316953897476] 
[-5.670911923516542e-05, 0.22789479792118073, 2.4438159465789795, -0.9597762227058411, -2.263571514049545e-05, -0.06981316953897476] 
[-5.406858690548688e-05, 0.22796979546546936, 2.443824052810669, -0.9597678184509277, -2.3362485080724582e-05, -0.06981316953897476] 
[-5.324865924194455e-05, 0.22803251445293427, 2.4438376426696777, -0.9597582221031189, -2.4083554308163002e-05, -0.06981316953897476] 
[-5.2853058150503784e-05, 0.22809955477714539, 2.443849802017212, -0.9597480297088623, -2.455881804053206e-05, -0.06981316953897476] 
[-5.8095571148442104e-05, 0.22813931107521057, 2.4438636302948, -0.959739625453949, -2.551263060013298e-05, -0.06981316953897476] 
[-5.369654536480084e-05, 0.2282179296016693, 2.443882942199707, -0.959739625453949, -2.7417423552833498e-05, -0.06981316953897476] 
[-5.451935430755839e-05, 0.22826500236988068, 2.4438977241516113, -0.9597312211990356, -2.8855180062237196e-05, -0.06981316953897476] 
[-5.459779276861809e-05, 0.22834737598896027, 2.4439120292663574, -0.9597315788269043, -2.9082808396196924e-05, -0.06981316953897476] 
[-5.533651710720733e-05, 0.22838982939720154, 2.4439358711242676, -0.9597229957580566, -2.860305721696932e-05, -0.06981316953897476] 
[-5.72988938074559e-05, 0.22841565310955048, 2.443955421447754, -0.9597193002700806, -3.0267636248026974e-05, -0.06981316953897476] 
[-5.40713153895922e-05, 0.22848422825336456, 2.443964719772339, -0.9597105979919434, -3.1470794056076556e-05, -0.06981316953897476] 
[-5.9866470110137016e-05, 0.22851523756980896, 2.4439918994903564, -0.9597103595733643, -3.241752347094007e-05, -0.06981316953897476] 
[-5.931371924816631e-05, 0.2285548746585846, 2.444002628326416, -0.959699273109436, -3.551416375557892e-05, -0.06981316953897476] 
[-6.124741048552096e-05, 0.22860494256019592, 2.4440152645111084, -0.9596966505050659, -3.600605487008579e-05, -0.06981316953897476] 
[-6.516684516100213e-05, 0.22865213453769684, 2.4440245628356934, -0.9596919417381287, -3.6481327697401866e-05, -0.06981316953897476] 
[-6.281139940256253e-05, 0.22871360182762146, 2.4440362453460693, -0.9596871137619019, -3.9328868297161534e-05, -0.06981316953897476] 
[-6.066312198527157e-05, 0.22878295183181763, 2.4440524578094482, -0.9596835374832153, -4.2921066778944805e-05, -0.06981316953897476] 
[-6.516952271340415e-05, 0.22883382439613342, 2.4440691471099854, -0.9596817493438721, -4.3152947910130024e-05, -0.06981316953897476] 
[-6.410838250303641e-05, 0.22888542711734772, 2.4440863132476807, -0.9596743583679199, -4.315285332268104e-05, -0.06981316953897476] 
[-6.805405428167433e-05, 0.2289404422044754, 2.4441003799438477, -0.9596666693687439, -4.220041955704801e-05, -0.06981316953897476] 
[-6.479194416897371e-05, 0.22897277772426605, 2.444124698638916, -0.9596648812294006, -4.147164509049617e-05, -0.06981316953897476] 
[-6.890013901283965e-05, 0.22901266813278198, 2.4441370964050293, -0.9596558809280396, -4.290200013201684e-05, -0.06981316953897476] 
[-6.988286622799933e-05, 0.22907137870788574, 2.4441540241241455, -0.9596530199050903, -4.363612606539391e-05, -0.06981316953897476] 
[-7.128163269953802e-05, 0.22913095355033875, 2.4441685676574707, -0.9596479535102844, -4.409173925523646e-05, -0.06981316953897476] 
[-7.237186218844727e-05, 0.2291904240846634, 2.4441843032836914, -0.959642231464386, -4.53089814982377e-05, -0.06981316953897476] 
[-7.554969488410279e-05, 0.22921165823936462, 2.444199562072754, -0.9596322178840637, -4.5527354814112186e-05, -0.06981316953897476] 
[-7.745446055196226e-05, 0.229275643825531, 2.4442105293273926, -0.9596282839775085, -4.696430914918892e-05, -0.06981316953897476] 
[-7.859672041377053e-05, 0.22931678593158722, 2.4442298412323, -0.9596258401870728, -4.8385001718997955e-05, -0.06981316953897476] 
[-8.08996701380238e-05, 0.22935530543327332, 2.4442451000213623, -0.9596201181411743, -5.005063212593086e-05, -0.06981316953897476] 
[-8.03208167781122e-05, 0.22937476634979248, 2.4442636966705322, -0.959618091583252, -4.9591570132179186e-05, -0.06981316953897476] 
[-7.764594192849472e-05, 0.22944927215576172, 2.4442782402038574, -0.9596119523048401, -5.0078848289558664e-05, -0.06981316953897476] 
[-8.079494728008285e-05, 0.22948843240737915, 2.4443023204803467, -0.9596061706542969, -5.101433998788707e-05, -0.06981316953897476] 
[-8.572584920329973e-05, 0.22952723503112793, 2.444319009780884, -0.9596023559570312, -5.24515999131836e-05, -0.06981316953897476] 
[-8.463320409646258e-05, 0.22959214448928833, 2.444326639175415, -0.9595944285392761, -5.2207018597982824e-05, -0.06981316953897476] 
[-8.744447404751554e-05, 0.22964343428611755, 2.444340229034424, -0.9595856666564941, -5.2445702749537304e-05, -0.06981316953897476] 
[-8.882537804311141e-05, 0.2297017127275467, 2.4443602561950684, -0.9595752954483032, -5.293570211506449e-05, -0.06981316953897476] 
[-9.242509986506775e-05, 0.22974000871181488, 2.444380283355713, -0.959571361541748, -5.38804306415841e-05, -0.06981316953897476] 
[-9.395503730047494e-05, 0.22978827357292175, 2.444396495819092, -0.9595654010772705, -5.5297929066000506e-05, -0.06981316953897476] 
[-9.370115003548563e-05, 0.22983737289905548, 2.44441819190979, -0.9595620036125183, -5.4363870731322095e-05, -0.06981316953897476] 
[-9.777512605069205e-05, 0.2298760563135147, 2.4444351196289062, -0.959556519985199, -5.5073756811907515e-05, -0.06981316953897476] 
[-0.00010003371426137164, 0.22991979122161865, 2.444455623626709, -0.959551215171814, -5.651739047607407e-05, -0.06981316953897476] 
[-0.00010429357644170523, 0.22996170818805695, 2.444469690322876, -0.959545910358429, -5.935658191447146e-05, -0.06981316953897476] 
[-0.00010074624879052863, 0.23001176118850708, 2.44447922706604, -0.959540069103241, -6.10358765698038e-05, -0.06981316953897476] 
[-0.00010233403008896858, 0.23005099594593048, 2.444504976272583, -0.9595382809638977, -6.271271558944136e-05, -0.06981316953897476] 
[-0.00010540983930695802, 0.23011092841625214, 2.444514036178589, -0.9595328569412231, -6.342848791973665e-05, -0.06981316953897476] 
[-0.00010638708772603422, 0.23019275069236755, 2.4445271492004395, -0.959530234336853, -6.461449811467901e-05, -0.06981316953897476] 
[-0.0001078437126125209, 0.23023134469985962, 2.4445431232452393, -0.9595222473144531, -6.412904622266069e-05, -0.06981316953897476] 
[-0.00010837297304533422, 0.23024976253509521, 2.4445641040802, -0.9595152735710144, -6.556366133736446e-05, -0.06981316953897476] 
[-0.00010916672908933833, 0.23030410706996918, 2.4445748329162598, -0.9595051407814026, -6.555461732205003e-05, -0.06981316953897476] 
[-0.00011017286306014284, 0.23033662140369415, 2.4445877075195312, -0.9595001339912415, -6.460205622715876e-05, -0.06981316953897476] 
[-0.0001094686085707508, 0.23111410439014435, 2.4446752071380615, -0.9593088626861572, -7.805592031218112e-05, -0.06981316953897476] 
[-0.00011616711708484218, 0.23165178298950195, 2.4447360038757324, -0.9591797590255737, -8.569240890210494e-05, -0.06981316953897476] 
[-0.0001173733762698248, 0.2330763339996338, 2.4449195861816406, -0.958816647529602, -0.00011088917381130159, -0.06981316953897476] 
[-0.00011627964704530314, 0.23417527973651886, 2.445059061050415, -0.9585330486297607, -0.00013116766058374196, -0.06981316953897476] 
[-0.00011548487964319065, 0.23623597621917725, 2.4453072547912598, -0.9580066204071045, -0.00016498196055181324, -0.06981316953897476] 
[-0.00011625594197539613, 0.23963437974452972, 2.4456915855407715, -0.9571464657783508, -0.00022213399643078446, -0.06981316953897476] 
[-0.00011768939293688163, 0.24245578050613403, 2.445991277694702, -0.9564276933670044, -0.0002673387061804533, -0.06981316953897476] 
[-0.00011890907626366243, 0.24623966217041016, 2.446378707885742, -0.9554675221443176, -0.0003297357470728457, -0.06981316953897476] 
[-0.00012180060002719983, 0.24971677362918854, 2.446718454360962, -0.9545919895172119, -0.00038501754170283675, -0.06981316953897476] 
[-0.00012343120761215687, 0.25341203808784485, 2.447075843811035, -0.9536518454551697, -0.0004446633975021541, -0.06981316953897476] 
[-0.0001282400480704382, 0.257014662027359, 2.447399854660034, -0.9527257084846497, -0.0005035157082602382, -0.06981316953897476] 
[-0.00013029706315137446, 0.2611438035964966, 2.4477479457855225, -0.9516791105270386, -0.0005721495253965259, -0.06981316953897476] 
[-0.0001342093455605209, 0.26581814885139465, 2.448124408721924, -0.9504916667938232, -0.0006497310823760927, -0.06981316953897476] 
[-0.00013593050243798643, 0.27030593156814575, 2.448439598083496, -0.9493573307991028, -0.0007241701823659241, -0.06981316953897476] 
[-0.00013811873213853687, 0.2750261127948761, 2.4487435817718506, -0.9481640458106995, -0.0008023178088478744, -0.06981316953897476] 
[-0.00013526609109248966, 0.2796818017959595, 2.4490232467651367, -0.9469874501228333, -0.0008789065177552402, -0.06981316953897476] 
[-0.00013688729086425155, 0.2843734622001648, 2.4492650032043457, -0.9458082914352417, -0.000955970142967999, -0.06981316953897476] 
[-0.00013669604959432036, 0.28907305002212524, 2.4494853019714355, -0.9446282982826233, -0.0010315754916518927, -0.06981316953897476] 
[-0.0001400388136971742, 0.2925961911678314, 2.44962739944458, -0.9437580108642578, -0.0010870101395994425, -0.06981316953897476] 
[-0.00014048225420992821, 0.2940492331981659, 2.449679374694824, -0.9434008598327637, -0.001112345140427351, -0.06981316953897476] 
[-0.00014057796215638518, 0.29637396335601807, 2.4497687816619873, -0.9428257942199707, -0.0011491294717416167, -0.06981316953897476] 
[-0.00014061674301046878, 0.29644620418548584, 2.4497852325439453, -0.9428128600120544, -0.0011510654585435987, -0.06981316953897476] 
[-0.000140430944156833, 0.2973208427429199, 2.449827194213867, -0.9426087737083435, -0.001163241802714765, -0.06981316953897476] 
[-0.00014389431453309953, 0.29716554284095764, 2.449833393096924, -0.9426515102386475, -0.0011622431920841336, -0.06981316953897476] 
[-0.0001447415561415255, 0.2973543107509613, 2.449857711791992, -0.9426037073135376, -0.0011651089880615473, -0.06981316953897476] 
[-0.00014453145558945835, 0.2973085045814514, 2.4498658180236816, -0.9426209330558777, -0.0011630048975348473, -0.06981316953897476] 
[-0.00014490089961327612, 0.2973719835281372, 2.449880838394165, -0.9426106810569763, -0.0011637193383648992, -0.06981316953897476] 
[-0.0001467034890083596, 0.297417551279068, 2.4498980045318604, -0.942602813243866, -0.001164195011369884, -0.06981316953897476] 
[-0.0001495907927164808, 0.29744648933410645, 2.4499154090881348, -0.9425978660583496, -0.001164922141470015, -0.06981316953897476] 
[-0.00015354155038949102, 0.2974855303764343, 2.4499337673187256, -0.9425927400588989, -0.0011670636013150215, -0.06981316953897476] 
[-0.0001533580361865461, 0.29754772782325745, 2.44994854927063, -0.9425858855247498, -0.0011670616222545505, -0.06981316953897476] 
[-0.00015557736332993954, 0.2976108491420746, 2.449958324432373, -0.9425797462463379, -0.0011684808414429426, -0.06981316953897476] 
[-0.00015960680320858955, 0.2976641058921814, 2.4499707221984863, -0.9425725340843201, -0.0011692042462527752, -0.06981316953897476] 
[-0.00016148542636074126, 0.29772746562957764, 2.449989080429077, -0.9425687193870544, -0.0011696775909513235, -0.06981316953897476] 
[-0.00016133056487888098, 0.2965167760848999, 2.4499757289886475, -0.942878007888794, -0.001151309465058148, -0.06981316953897476] 
[-0.00016221085388679057, 0.2942781448364258, 2.449920177459717, -0.9434507489204407, -0.001116082537919283, -0.06981316953897476] 
[-0.00016497322940267622, 0.29177215695381165, 2.4498584270477295, -0.9440836310386658, -0.0010776270646601915, -0.06981316953897476] 
[-0.00016773301467765123, 0.28954634070396423, 2.4497926235198975, -0.9446468949317932, -0.0010428596287965775, -0.06981316953897476] 
[-0.00016327900812029839, 0.28659340739250183, 2.449690818786621, -0.9453946352005005, -0.0009949313243851066, -0.06981316953897476] 
[-0.00016307277837768197, 0.2839019298553467, 2.4495925903320312, -0.946078896522522, -0.0009513790719211102, -0.06981316953897476] 
[-0.00016088208940345794, 0.2809940278530121, 2.4494810104370117, -0.9468287229537964, -0.0009036113624460995, -0.06981316953897476] 
[-0.0001612554187886417, 0.27742066979408264, 2.4493248462677, -0.9477416276931763, -0.0008476338116452098, -0.06981316953897476] 
[-0.00016097203479148448, 0.27412959933280945, 2.44916033744812, -0.9485889077186584, -0.0007957904599606991, -0.06981316953897476] 
[-0.00016400653112214059, 0.2698590159416199, 2.4489223957061768, -0.9496780633926392, -0.0007266552420333028, -0.06981316953897476] 
[-0.000164823213708587, 0.26598599553108215, 2.4486799240112305, -0.9506774544715881, -0.0006629570270888507, -0.06981316953897476] 
[-0.00016733170195948333, 0.26137202978134155, 2.448371410369873, -0.9518604278564453, -0.0005864501581527293, -0.06981316953897476] 
[-0.00016753232921473682, 0.2570269703865051, 2.44805908203125, -0.9529750347137451, -0.0005161436274647713, -0.06981316953897476] 
[-0.00016818646690808237, 0.25243857502937317, 2.4476990699768066, -0.9541515111923218, -0.0004414500144775957, -0.06981316953897476] 
[-0.00016822283214423805, 0.24799177050590515, 2.4473254680633545, -0.9553070068359375, -0.00036808790173381567, -0.06981316953897476] 
[-0.00016732519725337625, 0.24353748559951782, 2.4469211101531982, -0.9564536213874817, -0.0002959320554509759, -0.06981316953897476] 
[-0.00016904959920793772, 0.2407761812210083, 2.446652889251709, -0.9571706056594849, -0.0002510753402020782, -0.06981316953897476] 
[-0.00016918893379624933, 0.23744548857212067, 2.4463086128234863, -0.9580329656600952, -0.00019692136265803128, -0.06981316953897476] 
[-0.00016928365221247077, 0.23530003428459167, 2.446079969406128, -0.9585940837860107, -0.00016264349687844515, -0.06981316953897476] 
[-0.00016883245552890003, 0.2327251434326172, 2.445812225341797, -0.959259033203125, -0.0001200874539790675, -0.06981316953897476] 
[-0.00017196545377373695, 0.23229171335697174, 2.4457688331604004, -0.9593777656555176, -0.00011233918485231698, -0.06981316953897476] 
[-0.00017261509492527694, 0.23298104107379913, 2.445859909057617, -0.9592042565345764, -0.00012398518447298557, -0.06981316953897476] 
[-0.00017234783445019275, 0.23302914202213287, 2.445876359939575, -0.9591983556747437, -0.00012515798152890056, -0.06981316953897476] 
[-0.00017449614824727178, 0.23306307196617126, 2.4459006786346436, -0.9591962099075317, -0.00012613121361937374, -0.06981316953897476] 
[-0.00017772670253179967, 0.2331109642982483, 2.4459152221679688, -0.9591873288154602, -0.00012541761680040509, -0.06981316953897476] 
[-0.0001803278864827007, 0.23315900564193726, 2.445931911468506, -0.9591801762580872, -0.00012755251373164356, -0.06981316953897476] 
[-0.00018506281776353717, 0.23321229219436646, 2.4459457397460938, -0.9591721892356873, -0.00012802652781829238, -0.06981316953897476] 
[-0.0001866792590590194, 0.23326748609542847, 2.4459636211395264, -0.9591690301895142, -0.00012946335482411087, -0.06981316953897476] 
[-0.00018737796926870942, 0.23330387473106384, 2.445983648300171, -0.9591661691665649, -0.00013162376126274467, -0.06981316953897476] 
[-0.00019006963702850044, 0.2333582043647766, 2.4460062980651855, -0.9591602087020874, -0.00013161037350073457, -0.06981316953897476] 
[-0.00019052268180530518, 0.23339806497097015, 2.446028709411621, -0.9591584205627441, -0.00013351051893550903, -0.06981316953897476] 
[-0.00018919692956842482, 0.2334541380405426, 2.4460489749908447, -0.9591565728187561, -0.0001349362573819235, -0.06981316953897476] 
[-0.0001890634885057807, 0.23349785804748535, 2.4460597038269043, -0.9591456651687622, -0.0001351864484604448, -0.06981316953897476] 
[-0.0001921367656905204, 0.23353490233421326, 2.4460761547088623, -0.959142804145813, -0.00013566130655817688, -0.06981316953897476] 
[-0.0001947593264048919, 0.23359224200248718, 2.4460902214050293, -0.9591397643089294, -0.0001356556749669835, -0.06981316953897476] 
[-0.0001938843633979559, 0.23365409672260284, 2.446101665496826, -0.9591314792633057, -0.00013493714504875243, -0.06981316953897476] 
[-0.00019269459880888462, 0.2336927056312561, 2.4461188316345215, -0.9591277241706848, -0.00013638539530802518, -0.06981316953897476] 
[-0.00019362205057404935, 0.23375971615314484, 2.446132183074951, -0.9591236710548401, -0.00013827451039105654, -0.06981316953897476] 
[-0.000196163629880175, 0.233809694647789, 2.446145534515381, -0.9591180682182312, -0.00013947079423815012, -0.06981316953897476] 
[-0.00019579411309678108, 0.23385128378868103, 2.446155548095703, -0.9591090679168701, -0.00013970518193673342, -0.06981316953897476] 
[-0.00019656415679492056, 0.23389992117881775, 2.4461796283721924, -0.9591030478477478, -0.00013995319022797048, -0.06981316953897476] 
[-0.00019735575187951326, 0.2339269369840622, 2.4462006092071533, -0.9590979814529419, -0.0001416233426425606, -0.06981316953897476] 
[-0.00019762037845794111, 0.23396818339824677, 2.4462192058563232, -0.959094226360321, -0.00014376494800671935, -0.06981316953897476] 
[-0.00019753925153054297, 0.2340332418680191, 2.4462332725524902, -0.9590885639190674, -0.00014566569007001817, -0.06981316953897476] 
[-0.00019772761152125895, 0.2340877503156662, 2.4462506771087646, -0.9590866565704346, -0.0001466255635023117, -0.06981316953897476] 
[-0.0001994274352909997, 0.23410774767398834, 2.4462716579437256, -0.9590779542922974, -0.00014853010361548513, -0.06981316953897476] 
[-0.00019995440379716456, 0.23415203392505646, 2.446286916732788, -0.9590756297111511, -0.0001485408574808389, -0.06981316953897476] 
[-0.0002024196001002565, 0.23422090709209442, 2.446305274963379, -0.9590728878974915, -0.0001494846655987203, -0.06981316953897476] 
[-0.0002067350287688896, 0.23427090048789978, 2.4463186264038086, -0.9590671062469482, -0.00014901105896569788, -0.06981316953897476] 
[-0.0002089833578793332, 0.23431676626205444, 2.446331024169922, -0.9590625166893005, -0.00015020021237432957, -0.06981316953897476] 
[-0.00020700210006907582, 0.23438116908073425, 2.446345806121826, -0.959058940410614, -0.00015068476204760373, -0.06981316953897476] 
[-0.0002120065182680264, 0.23443475365638733, 2.446356773376465, -0.9590537548065186, -0.00015329939196817577, -0.06981316953897476] 
[-0.00021396396914497018, 0.23448212444782257, 2.4463775157928467, -0.9590461850166321, -0.00015615191659890115, -0.06981316953897476] 
[-0.00021461729193106294, 0.23381315171718597, 2.446315050125122, -0.9592241048812866, -0.00014668941730633378, -0.06981316953897476] 
[-0.00021476914116647094, 0.23175323009490967, 2.4461007118225098, -0.9597629904747009, -0.00011362819350324571, -0.06981316953897476] 
[-0.00021401910635177046, 0.23030182719230652, 2.4459354877471924, -0.9601520895957947, -8.96005003596656e-05, -0.06981316953897476] 
[-0.00021310873853508383, 0.22764891386032104, 2.445641040802002, -0.9608442783355713, -4.7428489779122174e-05, -0.06981316953897476] 
[-0.00021184817887842655, 0.225422203540802, 2.4453799724578857, -0.961429238319397, -1.274132591788657e-05, -0.06981316953897476] 
[-0.00021437538089230657, 0.22249430418014526, 2.445020914077759, -0.9621932506561279, 3.6627345252782106e-05, -0.06981316953897476] 
[-0.0002146925253327936, 0.21983063220977783, 2.4446866512298584, -0.9628925919532776, 8.059242827584967e-05, -0.06981316953897476] 
[-0.0002122077567037195, 0.21715110540390015, 2.4443440437316895, -0.9635924696922302, 0.00012382926070131361, -0.06981316953897476] 
[-0.00021151924738660455, 0.21450243890285492, 2.443986415863037, -0.9642874002456665, 0.00016708056500647217, -0.06981316953897476] 
[-0.0002100922865793109, 0.21187125146389008, 2.4436192512512207, -0.9649874567985535, 0.00020982346904929727, -0.06981316953897476] 
[-0.00020770635455846786, 0.20923128724098206, 2.443246603012085, -0.9656865000724792, 0.000253083388088271, -0.06981316953897476] 
[-0.00020824396051466465, 0.20661872625350952, 2.4428536891937256, -0.9663777947425842, 0.0002967820910271257, -0.06981316953897476] 
[-0.00020756370213348418, 0.20468156039714813, 2.4425559043884277, -0.9668835401535034, 0.00033006921876221895, -0.06981316953897476] 
[-0.00020663373288698494, 0.20249389111995697, 2.4422221183776855, -0.9674592614173889, 0.0003652524610515684, -0.06981316953897476] 
[-0.0002117450931109488, 0.20145873725414276, 2.4420552253723145, -0.9677289724349976, 0.000381081597879529, -0.06981316953897476] 
[-0.00020934359054081142, 0.20026426017284393, 2.4418656826019287, -0.9680507183074951, 0.0004020586493425071, -0.06981316953897476] 
[-0.00021206318342592567, 0.19900460541248322, 2.4416615962982178, -0.9683963656425476, 0.0004229884943924844, -0.06981316953897476] 
[-0.00021280100918374956, 0.19775858521461487, 2.4414563179016113, -0.9687371253967285, 0.0004448842955753207, -0.06981316953897476] 
[-0.00021473082597367465, 0.19650457799434662, 2.44124436378479, -0.9690778255462646, 0.00046487696818076074, -0.06981316953897476] 
[-0.00021408856264315546, 0.1952534019947052, 2.4410340785980225, -0.9694204330444336, 0.0004848518001381308, -0.06981316953897476] 
[-0.00021565814677160233, 0.19489547610282898, 2.4409749507904053, -0.9695216417312622, 0.0004908080445602536, -0.06981316953897476] 
[-0.0002183912438340485, 0.19419503211975098, 2.4408655166625977, -0.9697021842002869, 0.0005022340337745845, -0.06981316953897476] 
[-0.00022069191618356854, 0.1935170739889145, 2.4407565593719482, -0.9698873162269592, 0.0005131972720846534, -0.06981316953897476] 
[-0.00022769429779145867, 0.19283880293369293, 2.4406416416168213, -0.9700762033462524, 0.0005246196524240077, -0.06981316953897476] 
[-0.00022782006999477744, 0.19219765067100525, 2.4405250549316406, -0.9702613353729248, 0.0005346140242181718, -0.06981316953897476] 
[-0.0002273682621307671, 0.19149748980998993, 2.4404189586639404, -0.9704504013061523, 0.0005451032775454223, -0.06981316953897476] 
[-0.00022795263794250786, 0.19080933928489685, 2.440305233001709, -0.970637321472168, 0.0005565273459069431, -0.06981316953897476] 
[-0.00022980950598139316, 0.19013528525829315, 2.4401886463165283, -0.9708236455917358, 0.0005684426869265735, -0.06981316953897476] 
[-0.00023158486874308437, 0.18942731618881226, 2.440072774887085, -0.9710063934326172, 0.0005798782221972942, -0.06981316953897476] 
[-0.00023271850659511983, 0.1887539029121399, 2.439955711364746, -0.9711918830871582, 0.000591306306887418, -0.06981316953897476] 
[-0.00023285562929231673, 0.18806113302707672, 2.439842462539673, -0.9713755249977112, 0.000603215245064348, -0.06981316953897476] 
[-0.00023227294150274247, 0.18736936151981354, 2.439727544784546, -0.9715628623962402, 0.0006131992558948696, -0.06981316953897476] 
[-0.0002321904175914824, 0.1866815686225891, 2.439605951309204, -0.9717468619346619, 0.0006246465491130948, -0.06981316953897476] 
[-0.0002330489078303799, 0.18599313497543335, 2.4394891262054443, -0.9719347953796387, 0.0006355924997478724, -0.06981316953897476] 
[0.002516899025067687, 0.18591538071632385, 2.438540458679199, -0.9720103740692139, 0.0006011249497532845, -0.06981316953897476] 
[0.006232085637748241, 0.18501125276088715, 2.4370810985565186, -0.9723429679870605, 0.0005692035192623734, -0.06981316953897476] 
[0.009273963049054146, 0.184320330619812, 2.4358885288238525, -0.9725959300994873, 0.0005427944706752896, -0.06981316953897476] 
[0.014226866886019707, 0.18409541249275208, 2.4340884685516357, -0.9727751612663269, 0.0004835670697502792, -0.06981316953897476] 
[0.018505968153476715, 0.18373799324035645, 2.4324698448181152, -0.9729714393615723, 0.0004361284081824124, -0.06981316953897476] 
[0.02414945885539055, 0.18373017013072968, 2.430401086807251, -0.9731104969978333, 0.0003635296016000211, -0.06981316953897476] 
[0.029308214783668518, 0.1836470067501068, 2.4284534454345703, -0.9732606410980225, 0.00029983732383698225, -0.06981316953897476] 
[0.034457046538591385, 0.18357567489147186, 2.4264719486236572, -0.9734067320823669, 0.00023618692648597062, -0.06981316953897476] 
[0.03959457576274872, 0.1839345246553421, 2.424562454223633, -0.973431408405304, 0.0001667434989940375, -0.06981316953897476] 
[0.044723913073539734, 0.18418927490711212, 2.422598123550415, -0.973499596118927, 9.789441537577659e-05, -0.06981316953897476] 
[0.04983839765191078, 0.18555115163326263, 2.4208285808563232, -0.9732783436775208, 1.0710762580856681e-05, -0.06981316953897476] 
[0.054944414645433426, 0.18717344105243683, 2.4191067218780518, -0.9729834794998169, -7.964679389260709e-05, -0.06981316953897476] 
[0.06004525348544121, 0.18861642479896545, 2.4173059463500977, -0.9727493524551392, -0.00016638674424029887, -0.06981316953897476] 
[0.06405257433652878, 0.18980064988136292, 2.4158661365509033, -0.9725574254989624, -0.00023747127852402627, -0.06981316953897476] 
[0.06843011826276779, 0.19108952581882477, 2.4142744541168213, -0.9723471999168396, -0.00031420798040926456, -0.06981316953897476] 
[0.07145491242408752, 0.192656472325325, 2.413294553756714, -0.9720327854156494, -0.00037795104435645044, -0.06981316953897476] 
[0.07307111471891403, 0.19401217997074127, 2.412886619567871, -0.9717321991920471, -0.00042070558993145823, -0.06981316953897476] 
[0.07533659040927887, 0.19542230665683746, 2.412198781967163, -0.9714395999908447, -0.0004716647381428629, -0.06981316953897476] 
[0.07412227988243103, 0.19625066220760345, 2.4129087924957275, -0.9712012410163879, -0.0004675613599829376, -0.06981316953897476] 
[0.07412079721689224, 0.19727151095867157, 2.4131360054016113, -0.9709458351135254, -0.00048500517732463777, -0.06981316953897476] 
[0.07411865144968033, 0.19918367266654968, 2.413526773452759, -0.9704589247703552, -0.0005151003133505583, -0.06981316953897476] 
[0.07411830872297287, 0.2007475048303604, 2.4138529300689697, -0.9700507521629333, -0.0005411572055891156, -0.06981316953897476] 
